Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,% of OA Gold
EBioMedicine,EBIOMEDICINE,ELSEVIER,2352-3964,2352-3964,"MEDICINE, RESEARCH & EXPERIMENTAL",SCIE,"26,905",9.7,Q1,2.48,77.56%
Radiologia Medica,RADIOL MED,SPRINGER-VERLAG ITALIA SRL,0033-8362,1826-6983,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",SCIE,"5,683",9.7,Q1,2.42,38.33%
BIORESOURCE TECHNOLOGY,BIORESOURCE TECHNOL,ELSEVIER SCI LTD,0960-8524,1873-2976,AGRICULTURAL ENGINEERING,SCIE,"167,707",9.7,Q1,1.76,9.18%
BIORESOURCE TECHNOLOGY,BIORESOURCE TECHNOL,ELSEVIER SCI LTD,0960-8524,1873-2976,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"167,707",9.7,Q1,1.76,9.18%
BIORESOURCE TECHNOLOGY,BIORESOURCE TECHNOL,ELSEVIER SCI LTD,0960-8524,1873-2976,ENERGY & FUELS,SCIE,"167,707",9.7,Q1,1.76,9.18%
Journal of Cleaner Production,J CLEAN PROD,ELSEVIER SCI LTD,0959-6526,1879-1786,"ENGINEERING, ENVIRONMENTAL",SCIE,"317,153",9.7,Q1,1.52,14.15%
Journal of Cleaner Production,J CLEAN PROD,ELSEVIER SCI LTD,0959-6526,1879-1786,ENVIRONMENTAL SCIENCES,SCIE,"317,153",9.7,Q1,1.52,14.15%
Journal of Cleaner Production,J CLEAN PROD,ELSEVIER SCI LTD,0959-6526,1879-1786,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"317,153",9.7,Q1,1.52,14.15%
BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,BBA-REV CANCER,ELSEVIER,0304-419X,1879-2561,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"9,799",9.7,Q1,1.33,22.22%
BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,BBA-REV CANCER,ELSEVIER,0304-419X,1879-2561,BIOPHYSICS,SCIE,"9,799",9.7,Q1,1.33,22.22%
BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,BBA-REV CANCER,ELSEVIER,0304-419X,1879-2561,ONCOLOGY,SCIE,"9,799",9.7,Q1,1.33,22.22%
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,SPRINGER,1134-3060,1886-1784,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"8,304",9.7,Q1,1.27,15.15%
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,SPRINGER,1134-3060,1886-1784,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"8,304",9.7,Q1,1.27,15.15%
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,SPRINGER,1134-3060,1886-1784,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"8,304",9.7,Q1,1.27,15.15%
VIEW,VIEW-CHINA,WILEY,2688-3988,2688-268X,"MATERIALS SCIENCE, BIOMATERIALS",ESCI,"1,582",9.7,Q1,0.72,87.64%
VIEW,VIEW-CHINA,WILEY,2688-3988,2688-268X,NANOSCIENCE & NANOTECHNOLOGY,ESCI,"1,582",9.7,Q1,0.72,87.64%
Educational Research Review,EDUC RES REV-NETH,ELSEVIER SCI LTD,1747-938X,1878-0385,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"6,009",9.6,Q1,3.14,47.37%
EClinicalMedicine,ECLINICALMEDICINE,ELSEVIER,N/A,2589-5370,"MEDICINE, GENERAL & INTERNAL",SCIE,"13,947",9.6,Q1,2.58,78.40%
MOLECULAR PSYCHIATRY,MOL PSYCHIATR,SPRINGERNATURE,1359-4184,1476-5578,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"34,241",9.6,Q1,2.26,51.69%
MOLECULAR PSYCHIATRY,MOL PSYCHIATR,SPRINGERNATURE,1359-4184,1476-5578,NEUROSCIENCES,SCIE,"34,241",9.6,Q1,2.26,51.69%
MOLECULAR PSYCHIATRY,MOL PSYCHIATR,SPRINGERNATURE,1359-4184,1476-5578,PSYCHIATRY,SCIE,"34,241",9.6,Q1,2.26,51.69%
Biological Psychiatry,BIOL PSYCHIAT,ELSEVIER SCIENCE INC,0006-3223,1873-2402,NEUROSCIENCES,SCIE,"40,061",9.6,Q1,2.25,39.23%
Biological Psychiatry,BIOL PSYCHIAT,ELSEVIER SCIENCE INC,0006-3223,1873-2402,PSYCHIATRY,SCIE,"40,061",9.6,Q1,2.25,39.23%
IEEE Transactions on Affective Computing,IEEE T AFFECT COMPUT,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1949-3045,1949-3045,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,"7,840",9.6,Q1,2.25,10.98%
IEEE Transactions on Affective Computing,IEEE T AFFECT COMPUT,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1949-3045,1949-3045,"COMPUTER SCIENCE, CYBERNETICS",SCIE,"7,840",9.6,Q1,2.25,10.98%
AMERICAN JOURNAL OF PUBLIC HEALTH,AM J PUBLIC HEALTH,AMER PUBLIC HEALTH ASSOC INC,0090-0036,1541-0048,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","43,406",9.6,Q1,1.92,0%
Journal of Research in Interactive Marketing,J RES INTERACT MARK,EMERALD GROUP PUBLISHING LTD,2040-7122,2040-7130,BUSINESS,SSCI,"2,466",9.6,Q1,1.91,2.99%
AUTOMATION IN CONSTRUCTION,AUTOMAT CONSTR,ELSEVIER,0926-5805,1872-7891,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,"31,904",9.6,Q1,1.85,18.25%
AUTOMATION IN CONSTRUCTION,AUTOMAT CONSTR,ELSEVIER,0926-5805,1872-7891,"ENGINEERING, CIVIL",SCIE,"31,904",9.6,Q1,1.85,18.25%
NANO LETTERS,NANO LETT,AMER CHEMICAL SOC,1530-6984,1530-6992,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"159,730",9.6,Q1,1.76,10.53%
NANO LETTERS,NANO LETT,AMER CHEMICAL SOC,1530-6984,1530-6992,"CHEMISTRY, PHYSICAL",SCIE,"159,730",9.6,Q1,1.76,10.53%
NANO LETTERS,NANO LETT,AMER CHEMICAL SOC,1530-6984,1530-6992,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"159,730",9.6,Q1,1.76,10.53%
NANO LETTERS,NANO LETT,AMER CHEMICAL SOC,1530-6984,1530-6992,NANOSCIENCE & NANOTECHNOLOGY,SCIE,"159,730",9.6,Q1,1.76,10.53%
NANO LETTERS,NANO LETT,AMER CHEMICAL SOC,1530-6984,1530-6992,"PHYSICS, APPLIED",SCIE,"159,730",9.6,Q1,1.76,10.53%
NANO LETTERS,NANO LETT,AMER CHEMICAL SOC,1530-6984,1530-6992,"PHYSICS, CONDENSED MATTER",SCIE,"159,730",9.6,Q1,1.76,10.53%
ACS Materials Letters,ACS MATER LETT,AMER CHEMICAL SOC,N/A,2639-4979,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"8,571",9.6,Q1,1.59,5.52%
CANCER TREATMENT REVIEWS,CANCER TREAT REV,ELSEVIER SCI LTD,0305-7372,1532-1967,ONCOLOGY,SCIE,"12,161",9.6,Q1,1.49,35.71%
RARE METALS,RARE METALS,NONFERROUS METALS SOC CHINA,1001-0521,1867-7185,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"11,256",9.6,Q1,1.42,0.77%
RARE METALS,RARE METALS,NONFERROUS METALS SOC CHINA,1001-0521,1867-7185,METALLURGY & METALLURGICAL ENGINEERING,SCIE,"11,256",9.6,Q1,1.42,0.77%
Energy and AI,ENERGY AI,ELSEVIER,2666-5468,2666-5468,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",ESCI,"1,931",9.6,Q1,1.31,99.60%
Energy and AI,ENERGY AI,ELSEVIER,2666-5468,2666-5468,ENERGY & FUELS,ESCI,"1,931",9.6,Q1,1.31,99.60%
CLINICAL NUCLEAR MEDICINE,CLIN NUCL MED,LIPPINCOTT WILLIAMS & WILKINS,0363-9762,1536-0229,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",SCIE,"6,483",9.6,Q1,1.16,16.36%
Autism in Adulthood,AUTISM ADULTHOOD,"MARY ANN LIEBERT, INC",2573-9581,2573-959X,"PSYCHOLOGY, DEVELOPMENTAL",ESCI,"1,241",9.5,Q1,2.98,9.56%
Autism in Adulthood,AUTISM ADULTHOOD,"MARY ANN LIEBERT, INC",2573-9581,2573-959X,REHABILITATION,ESCI,"1,241",9.5,Q1,2.98,9.56%
PERSOONIA,PERSOONIA,RIJKSHERBARIUM,0031-5850,N/A,MYCOLOGY,SCIE,"2,892",9.5,Q1,2.55,100%
ACADEMY OF MANAGEMENT JOURNAL,ACAD MANAGE J,ACAD MANAGEMENT,0001-4273,1948-0989,BUSINESS,SSCI,"47,035",9.5,Q1,2.3,0%
ACADEMY OF MANAGEMENT JOURNAL,ACAD MANAGE J,ACAD MANAGEMENT,0001-4273,1948-0989,MANAGEMENT,SSCI,"47,035",9.5,Q1,2.3,0%
CHEST,CHEST,ELSEVIER,0012-3692,1931-3543,CRITICAL CARE MEDICINE,SCIE,"51,443",9.5,Q1,2.06,22.10%
CHEST,CHEST,ELSEVIER,0012-3692,1931-3543,RESPIRATORY SYSTEM,SCIE,"51,443",9.5,Q1,2.06,22.10%
JOURNAL OF THE ACADEMY OF MARKETING SCIENCE,J ACAD MARKET SCI,SPRINGER,0092-0703,1552-7824,BUSINESS,SSCI,"20,870",9.5,Q1,2.04,33.82%
JHEP Reports,JHEP REP,ELSEVIER,N/A,2589-5559,GASTROENTEROLOGY & HEPATOLOGY,SCIE,"3,525",9.5,Q1,2,79.32%
Journal of Family Business Strategy,J FAM BUS STRATEG,ELSEVIER,1877-8585,1877-8593,BUSINESS,SSCI,"2,675",9.5,Q1,1.99,23.33%
Journal of Family Business Strategy,J FAM BUS STRATEG,ELSEVIER,1877-8585,1877-8593,MANAGEMENT,SSCI,"2,675",9.5,Q1,1.99,23.33%
Current Obesity Reports,CURR OBES REP,SPRINGER,2162-4968,2162-4968,ENDOCRINOLOGY & METABOLISM,SCIE,"3,471",9.5,Q1,1.94,41.07%
Current Obesity Reports,CURR OBES REP,SPRINGER,2162-4968,2162-4968,NUTRITION & DIETETICS,SCIE,"3,471",9.5,Q1,1.94,41.07%
JAMA Health Forum,JAMA-HEALTH FORUM,AMER MEDICAL ASSOC,2689-0186,2689-0186,HEALTH CARE SCIENCES & SERVICES,ESCI,"2,220",9.5,Q1,1.8,99.64%
JAMA Health Forum,JAMA-HEALTH FORUM,AMER MEDICAL ASSOC,2689-0186,2689-0186,HEALTH POLICY & SERVICES,ESCI,"2,220",9.5,Q1,1.8,99.64%
JAMA Health Forum,JAMA-HEALTH FORUM,AMER MEDICAL ASSOC,2689-0186,2689-0186,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,"2,220",9.5,Q1,1.8,99.64%
EXPERIMENTAL AND MOLECULAR MEDICINE,EXP MOL MED,SPRINGERNATURE,1226-3613,2092-6413,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"15,135",9.5,Q1,1.72,99.82%
EXPERIMENTAL AND MOLECULAR MEDICINE,EXP MOL MED,SPRINGERNATURE,1226-3613,2092-6413,"MEDICINE, RESEARCH & EXPERIMENTAL",SCIE,"15,135",9.5,Q1,1.72,99.82%
Biomarker Research,BIOMARK RES,BMC,N/A,2050-7771,"MEDICINE, RESEARCH & EXPERIMENTAL",SCIE,"3,399",9.5,Q1,1.55,100%
Biomarker Research,BIOMARK RES,BMC,N/A,2050-7771,ONCOLOGY,SCIE,"3,399",9.5,Q1,1.55,100%
Nano Research,NANO RES,TSINGHUA UNIV PRESS,1998-0124,1998-0000,"CHEMISTRY, PHYSICAL",SCIE,"43,765",9.5,Q1,1.54,2.84%
Nano Research,NANO RES,TSINGHUA UNIV PRESS,1998-0124,1998-0000,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"43,765",9.5,Q1,1.54,2.84%
Nano Research,NANO RES,TSINGHUA UNIV PRESS,1998-0124,1998-0000,NANOSCIENCE & NANOTECHNOLOGY,SCIE,"43,765",9.5,Q1,1.54,2.84%
Nano Research,NANO RES,TSINGHUA UNIV PRESS,1998-0124,1998-0000,"PHYSICS, APPLIED",SCIE,"43,765",9.5,Q1,1.54,2.84%
TRANSPORT REVIEWS,TRANSPORT REV,TAYLOR & FRANCIS LTD,0144-1647,1464-5327,TRANSPORTATION,SSCI,"5,371",9.5,Q1,1.51,53.66%
AMERICAN JOURNAL OF KIDNEY DISEASES,AM J KIDNEY DIS,W B SAUNDERS CO-ELSEVIER INC,0272-6386,1523-6838,UROLOGY & NEPHROLOGY,SCIE,"24,747",9.4,Q1,3.53,28.54%
IEEE SIGNAL PROCESSING MAGAZINE,IEEE SIGNAL PROC MAG,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1053-5888,1558-0792,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"15,572",9.4,Q1,3.16,5.47%
Nature Cardiovascular Research,NAT CARDIOVASC RES,SPRINGERNATURE,N/A,2731-0590,CARDIAC & CARDIOVASCULAR SYSTEMS,ESCI,916,9.4,Q1,2.75,40.94%
JOURNAL OF APPLIED PSYCHOLOGY,J APPL PSYCHOL,AMER PSYCHOLOGICAL ASSOC,0021-9010,1939-1854,MANAGEMENT,SSCI,"51,849",9.4,Q1,2.66,2.04%
JOURNAL OF APPLIED PSYCHOLOGY,J APPL PSYCHOL,AMER PSYCHOLOGICAL ASSOC,0021-9010,1939-1854,"PSYCHOLOGY, APPLIED",SSCI,"51,849",9.4,Q1,2.66,2.04%
MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,MONOGR SOC RES CHILD,WILEY,0037-976X,1540-5834,"PSYCHOLOGY, DEVELOPMENTAL",SSCI,"2,236",9.4,Q1,2.58,55.56%
PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,P NATL ACAD SCI USA,NATL ACAD SCIENCES,0027-8424,1091-6490,MULTIDISCIPLINARY SCIENCES,SCIE,"730,197",9.4,Q1,2.39,77.30%
Journal of International Financial Management & Accounting,J INT FIN MANAG ACC,WILEY,0954-1314,1467-646X,"BUSINESS, FINANCE",SSCI,"1,067",9.4,Q1,2.38,21.31%
CANADIAN MEDICAL ASSOCIATION JOURNAL,CAN MED ASSOC J,CMA-CANADIAN MEDICAL ASSOC,0820-3946,1488-2329,"MEDICINE, GENERAL & INTERNAL",SCIE,"18,285",9.4,Q1,2.33,96.44%
INTERNATIONAL JOURNAL OF PLASTICITY,INT J PLASTICITY,PERGAMON-ELSEVIER SCIENCE LTD,0749-6419,1879-2154,"ENGINEERING, MECHANICAL",SCIE,"19,968",9.4,Q1,2.32,21.12%
INTERNATIONAL JOURNAL OF PLASTICITY,INT J PLASTICITY,PERGAMON-ELSEVIER SCIENCE LTD,0749-6419,1879-2154,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"19,968",9.4,Q1,2.32,21.12%
INTERNATIONAL JOURNAL OF PLASTICITY,INT J PLASTICITY,PERGAMON-ELSEVIER SCIENCE LTD,0749-6419,1879-2154,MECHANICS,SCIE,"19,968",9.4,Q1,2.32,21.12%
Journal of Rock Mechanics and Geotechnical Engineering,J ROCK MECH GEOTECH,SCIENCE PRESS,1674-7755,2589-0417,"ENGINEERING, GEOLOGICAL",SCIE,"8,325",9.4,Q1,2.27,94.93%
IEEE Transactions on Cybernetics,IEEE T CYBERNETICS,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2168-2267,2168-2275,AUTOMATION & CONTROL SYSTEMS,SCIE,"43,908",9.4,Q1,2.17,3.65%
IEEE Transactions on Cybernetics,IEEE T CYBERNETICS,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2168-2267,2168-2275,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,"43,908",9.4,Q1,2.17,3.65%
IEEE Transactions on Cybernetics,IEEE T CYBERNETICS,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2168-2267,2168-2275,"COMPUTER SCIENCE, CYBERNETICS",SCIE,"43,908",9.4,Q1,2.17,3.65%
Journal of Cachexia Sarcopenia and Muscle,J CACHEXIA SARCOPENI,WILEY,2190-5991,2190-6009,GERIATRICS & GERONTOLOGY,SCIE,"10,870",9.4,Q1,2.11,72.21%
Journal of Cachexia Sarcopenia and Muscle,J CACHEXIA SARCOPENI,WILEY,2190-5991,2190-6009,"MEDICINE, GENERAL & INTERNAL",SCIE,"10,870",9.4,Q1,2.11,72.21%
CCS Chemistry,CCS CHEM,CHINESE CHEMICAL SOC,N/A,2096-5745,"CHEMISTRY, MULTIDISCIPLINARY",ESCI,"8,221",9.4,Q1,2.07,52.34%
IEEE Transactions on Robotics,IEEE T ROBOT,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1552-3098,1941-0468,ROBOTICS,SCIE,"23,134",9.4,Q1,2.01,21.99%
Plant Communications,PLANT COMMUN,CELL PRESS,2590-3462,2590-3462,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"2,246",9.4,Q1,1.77,96.79%
Plant Communications,PLANT COMMUN,CELL PRESS,2590-3462,2590-3462,PLANT SCIENCES,SCIE,"2,246",9.4,Q1,1.77,96.79%
EMBO JOURNAL,EMBO J,WILEY,0261-4189,1460-2075,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"63,359",9.4,Q1,1.71,65.13%
EMBO JOURNAL,EMBO J,WILEY,0261-4189,1460-2075,CELL BIOLOGY,SCIE,"63,359",9.4,Q1,1.71,65.13%
RELIABILITY ENGINEERING & SYSTEM SAFETY,RELIAB ENG SYST SAFE,ELSEVIER SCI LTD,0951-8320,1879-0836,"ENGINEERING, INDUSTRIAL",SCIE,"33,263",9.4,Q1,1.71,16.60%
RELIABILITY ENGINEERING & SYSTEM SAFETY,RELIAB ENG SYST SAFE,ELSEVIER SCI LTD,0951-8320,1879-0836,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,"33,263",9.4,Q1,1.71,16.60%
Acta Biomaterialia,ACTA BIOMATER,ELSEVIER SCI LTD,1742-7061,1878-7568,"ENGINEERING, BIOMEDICAL",SCIE,"60,878",9.4,Q1,1.7,27.88%
Acta Biomaterialia,ACTA BIOMATER,ELSEVIER SCI LTD,1742-7061,1878-7568,"MATERIALS SCIENCE, BIOMATERIALS",SCIE,"60,878",9.4,Q1,1.7,27.88%
CHINESE CHEMICAL LETTERS,CHINESE CHEM LETT,ELSEVIER SCIENCE INC,1001-8417,1878-5964,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"32,052",9.4,Q1,1.68,0.70%
Experimental Hematology & Oncology,EXP HEMATOL ONCOL,BMC,N/A,2162-3619,HEMATOLOGY,SCIE,"2,300",9.4,Q1,1.6,100%
Experimental Hematology & Oncology,EXP HEMATOL ONCOL,BMC,N/A,2162-3619,ONCOLOGY,SCIE,"2,300",9.4,Q1,1.6,100%
JOURNAL OF COLLOID AND INTERFACE SCIENCE,J COLLOID INTERF SCI,ACADEMIC PRESS INC ELSEVIER SCIENCE,0021-9797,1095-7103,"CHEMISTRY, PHYSICAL",SCIE,"125,430",9.4,Q1,1.53,9.19%
npj Computational Materials,NPJ COMPUT MATER,NATURE PORTFOLIO,N/A,2057-3960,"CHEMISTRY, PHYSICAL",SCIE,"11,944",9.4,Q1,1.5,99.71%
npj Computational Materials,NPJ COMPUT MATER,NATURE PORTFOLIO,N/A,2057-3960,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"11,944",9.4,Q1,1.5,99.71%
Wiley Interdisciplinary Reviews-Climate Change,WIRES CLIM CHANGE,WILEY,1757-7780,1757-7799,ENVIRONMENTAL STUDIES,SSCI,"7,176",9.4,Q1,1.33,57.79%
Wiley Interdisciplinary Reviews-Climate Change,WIRES CLIM CHANGE,WILEY,1757-7780,1757-7799,METEOROLOGY & ATMOSPHERIC SCIENCES,SCIE,"7,176",9.4,Q1,1.33,57.79%
ACTA NEUROPATHOLOGICA,ACTA NEUROPATHOL,SPRINGER,0001-6322,1432-0533,CLINICAL NEUROLOGY,SCIE,"25,777",9.3,Q1,3.09,68.63%
ACTA NEUROPATHOLOGICA,ACTA NEUROPATHOL,SPRINGER,0001-6322,1432-0533,NEUROSCIENCES,SCIE,"25,777",9.3,Q1,3.09,68.63%
ACTA NEUROPATHOLOGICA,ACTA NEUROPATHOL,SPRINGER,0001-6322,1432-0533,PATHOLOGY,SCIE,"25,777",9.3,Q1,3.09,68.63%
PRX Quantum,PRX QUANTUM,AMER PHYSICAL SOC,N/A,2691-3399,"PHYSICS, APPLIED",SCIE,"4,957",9.3,Q1,2.4,96.40%
PRX Quantum,PRX QUANTUM,AMER PHYSICAL SOC,N/A,2691-3399,"PHYSICS, MULTIDISCIPLINARY",SCIE,"4,957",9.3,Q1,2.4,96.40%
PRX Quantum,PRX QUANTUM,AMER PHYSICAL SOC,N/A,2691-3399,QUANTUM SCIENCE & TECHNOLOGY,SCIE,"4,957",9.3,Q1,2.4,96.40%
SPORTS MEDICINE,SPORTS MED,ADIS INT LTD,0112-1642,1179-2035,SPORT SCIENCES,SCIE,"25,757",9.3,Q1,2.24,48.05%
JOURNAL OF MANAGEMENT,J MANAGE,SAGE PUBLICATIONS INC,0149-2063,1557-1211,BUSINESS,SSCI,"34,936",9.3,Q1,2.04,20.69%
JOURNAL OF MANAGEMENT,J MANAGE,SAGE PUBLICATIONS INC,0149-2063,1557-1211,MANAGEMENT,SSCI,"34,936",9.3,Q1,2.04,20.69%
JOURNAL OF MANAGEMENT,J MANAGE,SAGE PUBLICATIONS INC,0149-2063,1557-1211,"PSYCHOLOGY, APPLIED",SSCI,"34,936",9.3,Q1,2.04,20.69%
Energy Policy,ENERG POLICY,ELSEVIER SCI LTD,0301-4215,1873-6777,ECONOMICS,SSCI,"67,144",9.3,Q1,1.99,30.21%
Energy Policy,ENERG POLICY,ELSEVIER SCI LTD,0301-4215,1873-6777,ENERGY & FUELS,SCIE,"67,144",9.3,Q1,1.99,30.21%
Energy Policy,ENERG POLICY,ELSEVIER SCI LTD,0301-4215,1873-6777,ENVIRONMENTAL SCIENCES,SCIE,"67,144",9.3,Q1,1.99,30.21%
Energy Policy,ENERG POLICY,ELSEVIER SCI LTD,0301-4215,1873-6777,ENVIRONMENTAL STUDIES,SSCI,"67,144",9.3,Q1,1.99,30.21%
Journal of Integrative Plant Biology,J INTEGR PLANT BIOL,WILEY,1672-9072,1744-7909,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"10,690",9.3,Q1,1.96,24.51%
Journal of Integrative Plant Biology,J INTEGR PLANT BIOL,WILEY,1672-9072,1744-7909,PLANT SCIENCES,SCIE,"10,690",9.3,Q1,1.96,24.51%
Journal of Neuroinflammation,J NEUROINFLAMM,BMC,N/A,1742-2094,IMMUNOLOGY,SCIE,"26,903",9.3,Q1,1.93,100%
Journal of Neuroinflammation,J NEUROINFLAMM,BMC,N/A,1742-2094,NEUROSCIENCES,SCIE,"26,903",9.3,Q1,1.93,100%
Current Climate Change Reports,CURR CLIM CHANGE REP,SPRINGER HEIDELBERG,2198-6061,2198-6061,METEOROLOGY & ATMOSPHERIC SCIENCES,SCIE,"2,123",9.3,Q1,1.8,42.11%
GREEN CHEMISTRY,GREEN CHEM,ROYAL SOC CHEMISTRY,1463-9262,1463-9270,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"67,216",9.3,Q1,1.41,18.19%
GREEN CHEMISTRY,GREEN CHEM,ROYAL SOC CHEMISTRY,1463-9262,1463-9270,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"67,216",9.3,Q1,1.41,18.19%
CYTOKINE & GROWTH FACTOR REVIEWS,CYTOKINE GROWTH F R,ELSEVIER SCI LTD,1359-6101,1879-0305,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"7,894",9.3,Q1,1.34,25%
CYTOKINE & GROWTH FACTOR REVIEWS,CYTOKINE GROWTH F R,ELSEVIER SCI LTD,1359-6101,1879-0305,CELL BIOLOGY,SCIE,"7,894",9.3,Q1,1.34,25%
Current Opinion in Green and Sustainable Chemistry,CURR OPIN GREEN SUST,ELSEVIER,2452-2236,2452-2236,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"5,398",9.3,Q1,1.33,26.27%
Current Opinion in Green and Sustainable Chemistry,CURR OPIN GREEN SUST,ELSEVIER,2452-2236,2452-2236,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"5,398",9.3,Q1,1.33,26.27%
Journal of Educational Evaluation for Health Professions,J EDUC EVAL HEALTH P,KOREA HEALTH PERSONNEL LICENSING EXAMINATION INST,1975-5937,1975-5937,"EDUCATION, SCIENTIFIC DISCIPLINES",ESCI,"1,239",9.3,Q1,1.16,98.99%
CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,CATAL REV,TAYLOR & FRANCIS INC,0161-4940,1520-5703,"CHEMISTRY, PHYSICAL",SCIE,"3,820",9.3,Q1,0.5,10.29%
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,J AM ACAD CHILD PSY,ELSEVIER SCIENCE INC,0890-8567,1527-5418,PEDIATRICS,SCIE,"20,111",9.2,Q1,3.31,39.27%
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,J AM ACAD CHILD PSY,ELSEVIER SCIENCE INC,0890-8567,1527-5418,PSYCHIATRY,"SCIE, SSCI","20,111",9.2,Q1,3.31,39.27%
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,J AM ACAD CHILD PSY,ELSEVIER SCIENCE INC,0890-8567,1527-5418,"PSYCHOLOGY, DEVELOPMENTAL",SSCI,"20,111",9.2,Q1,3.31,39.27%
ANGIOGENESIS,ANGIOGENESIS,SPRINGER,0969-6970,1573-7209,PERIPHERAL VASCULAR DISEASE,SCIE,"4,735",9.2,Q1,2,56.48%
CELLULAR & MOLECULAR BIOLOGY LETTERS,CELL MOL BIOL LETT,BMC,1425-8153,1689-1392,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"4,030",9.2,Q1,1.48,100%
CELLULAR & MOLECULAR BIOLOGY LETTERS,CELL MOL BIOL LETT,BMC,1425-8153,1689-1392,CELL BIOLOGY,SCIE,"4,030",9.2,Q1,1.48,100%
AUTOIMMUNITY REVIEWS,AUTOIMMUN REV,ELSEVIER,1568-9972,1873-0183,IMMUNOLOGY,SCIE,"13,267",9.2,Q1,1.31,30.27%
ANESTHESIOLOGY,ANESTHESIOLOGY,LIPPINCOTT WILLIAMS & WILKINS,0003-3022,1528-1175,ANESTHESIOLOGY,SCIE,"29,192",9.1,Q1,3.37,2.08%
JOURNAL OF NUCLEAR MEDICINE,J NUCL MED,SOC NUCLEAR MEDICINE INC,0161-5505,1535-5667,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",SCIE,"29,679",9.1,Q1,2.98,19%
